ID,itemCode,batchSize,weight,stageId,pmCode,qty,uom,loss,netQty,entdate,pmName,stageName,stat,isDeleted,isMigrated
2493,FMV016,50000,,,PMV019,500,NOS,2,510,,VITAROM-C TABLET BOX,,0,FALSE,TRUE
2494,FMV016,50000,,,PMV018,8.5,KGS,0,8.5,,VITAROM-C TABLET FOIL,,0,FALSE,TRUE
2495,FMV016,50000,,,PMA008,8.5,KGS,0,8.5,,ALLUMINIUM FOIL 120 MM,,0,FALSE,TRUE
2496,FMV016,50000,,,PMC024,5,NOS,0,5,,CORRUGATED BOX 100MLX108 BOTTLE,,0,FALSE,TRUE
2527,FMC050,50000,,,PMC084,500,NOS,2,510,,C-CITROZE TABLET BOX,,0,FALSE,TRUE
2528,FMC050,50000,,,PMC083,8.5,KGS,0,8.5,,C-CITROZE TABLET FOIL,,0,FALSE,TRUE
2529,FMC050,50000,,,PMA008,8.5,KGS,0,8.5,,ALLUMINIUM FOIL 120 MM,,0,FALSE,TRUE
2530,FMC050,50000,,,PMC024,5,NOS,0,5,,CORRUGATED BOX 100MLX108 BOTTLE,,0,FALSE,TRUE
2531,FMO006,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2532,FM1005,50000,,,PMP003,12.5,KGS,5,13.125,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
2533,FM1005,50000,,,PMB015,3.5,KGS,5,3.675,,BIOMIN TABLET FOIL,,0,FALSE,TRUE
2534,FM1005,50000,,,PMB014,500,NOS,2,510,,BIOMIN TABLET BOX,,0,FALSE,TRUE
2535,FM1005,50000,,,PMC026,4,NOS,0,4,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2536,FM1005,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2541,FMR014,50000,,,PMP008,9,KGS,0,9,,PVC 104 MM,,0,FALSE,TRUE
2542,FMR014,50000,,,PMR022,3.5,KGS,0,3.5,,RIOCORAL D3 TABLET FOIL,,0,FALSE,TRUE
2543,FMR014,50000,,,PMR023,500,NOS,2,510,,RIOCORAL D3 TABLET BOX,,0,FALSE,TRUE
2544,FMR014,50000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2545,FMR014,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2554,FMR015,50000,,,PMP001,12.5,KGS,0,12.5,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
2555,FMR015,50000,,,PMR024,3,KGS,0,3,,RIOFER-XT TABLET FOIL,,0,FALSE,TRUE
2556,FMR015,50000,,,PMR025,500,NOS,2,510,,RIOFER-XT TABLET BOX,,0,FALSE,TRUE
2557,FMR015,50000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2558,FMR015,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2563,FME009,50000,,,PMP003,12.5,KGS,5,13.125,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
2564,FME009,50000,,,PME010,3.5,KGS,5,3.675,,EVERGREEN TABLET FOIL,,0,FALSE,TRUE
2565,FME009,50000,,,PME011,1667,NOS,2,1700.34,,EVERGREEN TABLET BOX,,0,FALSE,TRUE
2566,FME009,50000,,,PMC026,4,NOS,0,4,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2567,FME009,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2568,FML029,50000,,,PMP003,18.4,KGS,5,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
2569,FML029,50000,,,PML034,5,KGS,5,5.25,,L-RIOGIN TABLET FOIL,,0,FALSE,TRUE
2570,FML029,50000,,,PML035,500,NOS,2,510,,L-RIOGIN TABLET BOX,,0,FALSE,TRUE
2571,FML029,50000,,,PMC026,12,NOS,0,12,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2577,FMO015,50000,,,PMP003,18.4,KGS,5,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
2578,FMO015,50000,,,PMO020,5,KGS,5,5.25,,OATSCURE PLUS TABLET FOIL,,0,FALSE,TRUE
2579,FMO015,50000,,,PMO019,500,NOS,2,510,,OATSCURE PLUS TABLET BOX,,0,FALSE,TRUE
2580,FMO015,50000,,,PMC026,12,NOS,0,12,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2581,FMB030,500,,,PMP015,2000,NOS,2,2040,,PROTEVL POWDER TIN,,0,FALSE,TRUE
2582,FMB030,500,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2583,FMB030,500,,,PMM019,2000,NOS,1,2020,,MILKY WHITE CAP FOR PROTIN POWDER,,0,FALSE,TRUE
2584,FMB030,500,,,PMA002,2000,NOS,1,2020,,ALU. POUCH 200 GM,,0,FALSE,TRUE
2585,FMB030,500,,,PMC056,80,NOS,0,80,,CORRUGATED BOX 450 ML BOTTLE,,0,FALSE,TRUE
2586,FMM010,45000,,,PM1014,500,NOS,1,505,,175 ML COBALT BLUE PET BOTTLE,,0,FALSE,TRUE
2587,FMM010,45000,,,PM3003,500,NOS,1,505,,38 MM CT CAPS,,0,FALSE,TRUE
2588,FMM010,45000,,,PMS015,500,NOS,1,505,,SILIKA GEL,,0,FALSE,TRUE
2589,FMC051,50000,,,PMP003,12.5,KGS,5,13.125,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
2590,FMC051,50000,,,PMC085,3.5,KGS,5,3.675,,COVIT-Z TABLET FOIL,,0,FALSE,TRUE
2591,FMC051,50000,,,PMC086,1667,NOS,2,1700.34,,COVIT-Z TABLET BOX,,0,FALSE,TRUE
2592,FMC051,50000,,,PMC026,4,NOS,0,4,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2593,FMC051,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2594,FMC047,50000,,,PMP008,9,KGS,0,9,,PVC 104 MM,,0,FALSE,TRUE
2595,FMC047,50000,,,PMC078,3.5,KGS,0,3.5,,CORALGAN D3 TABLET FOIL,,0,FALSE,TRUE
2596,FMC047,50000,,,PMC079,1667,NOS,2,1700.34,,CORALGAN D3 TABLET BOX,,0,FALSE,TRUE
2597,FMC047,50000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2598,FMC047,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2599,FMF011,5000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2600,FML030,5000,,,PML037,500,NOS,2,510,,L-ROIGIN SACHET BOX,,0,FALSE,TRUE
2601,FML030,5000,,,PML036,12.5,KGS,0,12.5,,L-RIOGIN SACHET FOIL,,0,FALSE,TRUE
2602,FML030,5000,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2603,FMP022,300,,,PMP044,1500,NOS,2,1530,,PROVIT SYRUP BOX,,0,FALSE,TRUE
2604,FMP022,300,,,PMP045,1500,NOS,6,1590,,PROVIT SYRUP LABLE,,0,FALSE,TRUE
2605,FMP022,300,,,PMP005,1500,NOS,3,1545,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
2606,FMP022,300,,,PMC076,21,NOS,0,21,,CORROGATED BOX 200 ML X60 BOTTLE,,0,FALSE,TRUE
2607,FMP022,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2641,FMF022,50000,,,PMP008,9,KGS,0,9,,PVC 104 MM,,0,FALSE,TRUE
2642,FMF022,50000,,,PMF029,3.5,KGS,0,3.5,,FEROUP OD TABLET FOIL,,0,FALSE,TRUE
2643,FMF022,50000,,,PMF028,500,NOS,2,510,,FEROUP OD TABLET BOX,,0,FALSE,TRUE
2644,FMF022,50000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2645,FMF022,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2646,FMO016,50000,,,PMP003,14,KGS,5,14.7,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
2647,FMI021,50000,,,PMP003,14,KGS,5,14.7,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
2654,FMO017,1000,,,PMR030,22,KGS,0,22,,ROMBILYTE POWDER FOIL 35 GM,,0,FALSE,TRUE
2655,FMO017,1000,,,PMR029,1050,NOS,0,1050,,ROMBILYTE POWDER 35 GM BOX,,0,FALSE,TRUE
2656,FMO017,1000,,,PM2001,15,NOS,0,15,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2687,FML032,50000,,,PMP003,18.4,KGS,5,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
2688,FML032,50000,,,PML040,5,KGS,5,5.25,,LIOFAST 4G TABLET FOIL,,0,FALSE,TRUE
2689,FML032,50000,,,PML041,500,NOS,2,510,,LIOFAST 4G TABLET BOX,,0,FALSE,TRUE
2690,FML032,50000,,,PMC026,12,NOS,0,12,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2711,FMI005,200,,,PMI009,1000,NOS,1,1010,,IROGEN-XT SYRUP 200 ML BOX,,0,FALSE,TRUE
2712,FMI005,200,,,PMI010,1000,NOS,5,1050,,IROGEN-XT SYRUP 200 ML LABLE,,0,FALSE,TRUE
2713,FMI005,200,,,PM2001,14,NOS,0,14,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2714,FMI005,200,,,PM2002,1000,NOS,2,1020,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2715,FMI005,200,,,PMP005,1000,NOS,3,1030,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
2716,FMI005,200,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2717,FMI005,200,,,PMM012,1000,NOS,2,1020,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2718,FMZ031,300,,,PMZ039,1500,NOS,3.25,1548.75,,ZYMPIC SYRUP BOX,,0,FALSE,TRUE
2719,FMZ031,300,,,PMZ038,1500,NOS,5,1575,,ZYMPIC SYRUP LABLE,,0,FALSE,TRUE
2720,FMZ031,300,,,PMP005,1500,NOS,3,1545,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
2721,FMZ031,300,,,PMM012,1500,NOS,0,1500,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2722,FMZ031,300,,,PM2001,21,NOS,0,21,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2723,FMZ031,300,,,PM2002,1500,NOS,2,1530,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
3244,FMZ030,200,,,PMZ036,1000,NOS,1,1010,,ZYGAN SYRUP BOX,,0,FALSE,TRUE
2724,FMI022,50000,,,PM2001,1,NOS,0,1,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2729,FML031,10000,,,PML039,1000,NOS,2,1020,,L-CARNO LYF TABLET BOX,,0,FALSE,TRUE
2730,FML031,10000,,,PML038,0.8,KGS,0,0.8,,L-CARNO LYF TABLET FOIL,,0,FALSE,TRUE
2731,FML031,10000,,,PMP002,3.2,KGS,0,3.2,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
2732,FML031,10000,,,PMC026,2,NOS,0,2,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2733,FMV018,300,,,PMV023,1500,NOS,2,1530,,VITAKALP SYRUP BOX,,0,FALSE,TRUE
2734,FMV018,300,,,PMV022,1500,NOS,5,1575,,VITAKALP SYRUP LABLE,,0,FALSE,TRUE
2735,FMV018,300,,,PMP005,1500,NOS,3,1545,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
2736,FMV018,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2737,FMV018,300,,,PM2001,21,NOS,0,21,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2738,FMV018,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2739,FMH009,50000,,,PMH027,1670,NOS,0,1670,,HILCURE TABLET BOX,,0,FALSE,TRUE
2740,FMH009,50000,,,PMH026,4,KGS,2,4.08,,HILCURE TABLET FOIL,,0,FALSE,TRUE
2741,FMH009,50000,,,PMC026,5,NOS,0,5,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2742,FMH009,50000,,,PMP002,13.5,KGS,0,13.5,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
2743,FMV019,50000,,,PMV025,500,NOS,2,510,,VITACORE C PLUS TABLET BOX,,0,FALSE,TRUE
2744,FMV019,50000,,,PMV024,8.5,KGS,0,8.5,,VITACORE C PLUS TABLET FOIL,,0,FALSE,TRUE
2745,FMV019,50000,,,PMA008,8.5,KGS,0,8.5,,ALLUMINIUM FOIL 120 MM,,0,FALSE,TRUE
2746,FMV019,50000,,,PMC024,5,NOS,0,5,,CORRUGATED BOX 100MLX108 BOTTLE,,0,FALSE,TRUE
2747,FMO018,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
2748,FMO018,50000,,,PMO010,4,KGS,5,4.2,,OLVITIN TABLET FOIL,,0,FALSE,TRUE
2749,FMO018,50000,,,PMO009,500,NOS,2,510,,OLVITIN TABLET BOX,,0,FALSE,TRUE
2750,FMO018,50000,,,PM2001,8,NOS,0,8,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2764,FMP023,50000,,,PMP001,12.5,KGS,0,12.5,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
2765,FMP023,50000,,,PMP047,3,KGS,0,3,,PNVIT TABLET FOIL,,0,FALSE,TRUE
2766,FMP023,50000,,,PMP046,250,NOS,2,255,,PNVIT TABLET BOX,,0,FALSE,TRUE
2767,FMP023,50000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2768,FMP023,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2778,FMB018,50000,,,PMP003,12.5,KGS,5,13.125,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
2779,FMB018,50000,,,PMB015,3.5,KGS,5,3.675,,BIOMIN TABLET FOIL,,0,FALSE,TRUE
2780,FMB018,50000,,,PMB014,3334,NOS,2,3400.68,,BIOMIN TABLET BOX,,0,FALSE,TRUE
2781,FMB018,50000,,,PMC026,4,NOS,0,4,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2782,FMB018,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2783,FML033,30000,,,PML043,1.8,KGS,0,1.8,,LACMIN TABLET FOIL,,0,FALSE,TRUE
2784,FML033,30000,,,PML044,300,NOS,2,306,,LACMIN TABLET BOX,,0,FALSE,TRUE
2785,FML033,30000,,,PMP001,7.5,KGS,0,7.5,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
2786,FML033,30000,,,PM2001,2,NOS,0,2,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2787,FMD007,5000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2788,FMC052,10000,,,PMC089,1000,NOS,2,1020,,CLASSYGLO-II TABLET BOX,,0,FALSE,TRUE
2789,FMC052,10000,,,PMC088,0.8,KGS,0,0.8,,CLASSYGLO-II TABLET FOIL,,0,FALSE,TRUE
2790,FMC052,10000,,,PMP002,3.2,KGS,0,3.2,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
2791,FMC052,10000,,,PMC026,2,NOS,0,2,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2792,FMS029,100,,,PM1015,1000,NOS,1,1010,,100 ML AMBER BRUT BOTTLE,,0,FALSE,TRUE
2793,FMS029,100,,,PMS035,1000,NOS,1,1010,,SILZYME SYRUP 100 ML BOX,,0,FALSE,TRUE
2794,FMS029,100,,,PMS036,1000,NOS,3,1030,,SILZYME SYRUP 100 ML LABLE,,0,FALSE,TRUE
2795,FMS029,100,,,PMS041,1000,NOS,2,1020,,SILICON PRINTED PP CAP25 MM,,0,FALSE,TRUE
2796,FMS029,100,,,PMC075,8.334,NOS,0,8.334,,CORRUGATED BOX 100 ML X120 BOTTLE,,0,FALSE,TRUE
2797,FMS029,100,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2798,FMS029,100,,,PMM012,1000,NOS,0,1000,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2799,FMF023,1000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2814,FML036,200,,,PML045,1000,NOS,1,1010,,LYPLEX SYRUP BOX,,0,FALSE,TRUE
2815,FML036,200,,,PML046,1000,NOS,5,1050,,LYPLEX SYRUP LABLE,,0,FALSE,TRUE
2816,FML036,200,,,PM2001,14,NOS,0,14,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2817,FML036,200,,,PM2002,1000,NOS,2,1020,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2818,FML036,200,,,PMP005,1000,NOS,3,1030,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
2819,FML036,200,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2820,FMB031,300,,,PMB031,1500,NOS,2,1530,,BLUPLEX-L SYRUP BOX,,0,FALSE,TRUE
2821,FMB031,300,,,PMB032,1500,NOS,6,1590,,BLUPLEX SYRUP LABLE,,0,FALSE,TRUE
2822,FMB031,300,,,PMP005,1500,NOS,3,1545,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
2823,FMB031,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2824,FMB031,300,,,PMC076,25,NOS,0,25,,CORROGATED BOX 200 ML X60 BOTTLE,,0,FALSE,TRUE
2825,FMB031,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2826,FML034,50000,,,PMP003,12.5,KGS,5,13.125,,PLAIN ALU FOIL ALU/ALU 135 MM,,0,FALSE,TRUE
2827,FML034,50000,,,PML051,3.5,KGS,5,3.675,,LEAFOVIT TABLET FOIL,,0,FALSE,TRUE
2828,FML034,50000,,,PML048,1667,NOS,2,1700.34,,LEAFOVIT TABLET BOX,,0,FALSE,TRUE
2829,FML034,50000,,,PMC026,4,NOS,0,4,,CORRUGATED BOX TAB/CAP,,0,FALSE,TRUE
2830,FML034,50000,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2831,FML035,300,,,PML049,1500,NOS,2,1530,,L-CARNOLYF SYRUP BOX,,0,FALSE,TRUE
2832,FML035,300,,,PML050,1500,NOS,5,1575,,L-CARNOLYF SYRUP LABLE,,0,FALSE,TRUE
2833,FML035,300,,,PMP005,1500,NOS,2,1530,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
2834,FML035,300,,,PM2001,21,NOS,0,21,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2835,FML035,300,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2836,FML035,300,,,PM2002,1500,NOS,3,1545,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2837,FMA034,50000,,,PM2001,1,NOS,0,1,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2838,FMZ032,50000,,,PM2001,1,NOS,0,1,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2839,FMZ033,50000,,,PM2001,1,NOS,0,1,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2840,FMV017,30000,,,PMV020,1.8,KGS,0,1.8,,VITAMAX-B12 TABLET FOIL,,0,FALSE,TRUE
2841,FMV017,30000,,,PMV021,3000,NOS,2,3060,,VITAMAX-B12 TABLET BOX,,0,FALSE,TRUE
2842,FMV017,30000,,,PMP001,7.5,KGS,0,7.5,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
2843,FMV017,30000,,,PM2001,2,NOS,0,2,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2844,FMA031,300,,,PMA040,1500,NOS,2,1530,,AMINORUM SYRUP BOX,,0,FALSE,TRUE
2845,FMA031,300,,,PMA039,1500,NOS,5,1575,,AMINORUM SYRUP LABLE,,0,FALSE,TRUE
2846,FMA031,300,,,PMP005,1500,NOS,2,1530,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
2847,FMA031,300,,,PMC076,25,NOS,0,25,,CORROGATED BOX 200 ML X60 BOTTLE,,0,FALSE,TRUE
2848,FMA031,300,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2849,FMA031,300,,,PM2002,1500,NOS,3,1545,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2858,FME005,200,,,PME008,1000,NOS,2,1020,,EPROT GOLD POWDER LABLE,,0,FALSE,TRUE
2859,FME005,200,,,PM3007,1000,NOS,2,1020,,307 JAR 200 GM POWDER,,0,FALSE,TRUE
2860,FME005,200,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2879,FMA008,60000,,,PM1014,500,NOS,0,500,,175 ML COBALT BLUE PET BOTTLE,,0,FALSE,TRUE
2880,FMA008,60000,,,PM3008,500,NOS,0,500,,38 MM BLACK CAP WITH WED ,,0,FALSE,TRUE
2881,FMA008,60000,,,PMS015,500,NOS,0,500,,SILIKA GEL,,0,FALSE,TRUE
2882,FMB032,45000,,,PMH011,500,NOS,1,505,,HDPE CONTAINER 150CC/38MM NEK,,0,FALSE,TRUE
2883,FMB032,45000,,,PM3003,500,NOS,1,505,,38 MM CT CAPS,,0,FALSE,TRUE
2884,FMB032,45000,,,PMS015,500,NOS,1,505,,SILIKA GEL,,0,FALSE,TRUE
2885,FMS037,100,,,PM1015,1000,NOS,1,1010,,100 ML AMBER BRUT BOTTLE,,0,FALSE,TRUE
2886,FMS037,100,,,PMS053,1000,NOS,1,1010,,SILVITA C SYRUP 100 ML BOX,,0,FALSE,TRUE
2887,FMS037,100,,,PMS051,1000,NOS,3,1030,,SILVITA C SYRUP 100ML LABLE,,0,FALSE,TRUE
2888,FMS037,100,,,PMP005,1000,NOS,2,1020,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
2889,FMS037,100,,,PMC075,8.334,NOS,0,8.334,,CORRUGATED BOX 100 ML X120 BOTTLE,,0,FALSE,TRUE
2890,FMS037,100,,,PMB006,1,NOS,0,1,,BOPP ROLL,,0,FALSE,TRUE
2891,FMS037,100,,,PMM012,1000,NOS,0,1000,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2892,FMS036,300,,,PMS054,1500,NOS,2,1530,,SILVITA C SYRUP 200 ML BOX,,0,FALSE,TRUE
2893,FMS036,300,,,PMS052,1500,NOS,6,1590,,SILVITA C SYRUP 200 ML LABLE,,0,FALSE,TRUE
2894,FMS036,300,,,PMP005,1500,NOS,3,1545,,PP CAP PLAIN 25 MM,,0,FALSE,TRUE
2895,FMS036,300,,,PMM012,1500,NOS,1,1515,,MUSSARING CAP 25 MM,,0,FALSE,TRUE
2896,FMS036,300,,,PMC076,25,NOS,0,25,,CORROGATED BOX 200 ML X60 BOTTLE,,0,FALSE,TRUE
2897,FMS036,300,,,PM2002,1500,NOS,1,1515,,200 ML BRUT BOTTLE AMBER,,0,FALSE,TRUE
2898,FMB023,60000,,,PM1014,500,NOS,0.67,503.35,,175 ML COBALT BLUE PET BOTTLE,,0,FALSE,TRUE
2899,FMB023,60000,,,PM3003,500,NOS,0.67,503.35,,38 MM CT CAPS,,0,FALSE,TRUE
2900,FMB023,60000,,,PMS015,500,NOS,0.67,503.35,,SILIKA GEL,,0,FALSE,TRUE
2905,FMH011,30000,,,PMH012,1000,NOS,5,1050,,HAIRFIX TABLET LABLE,,0,FALSE,TRUE
2906,FMH011,30000,,,PM1016,1000,NOS,1,1010,,100 ML TABLET AMBER PET BOTTLE,,0,FALSE,TRUE
2907,FMH011,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2908,FMH011,30000,,,PM3006,1000,NOS,1,1010,,38 MM CRC BLACK CAP,,0,FALSE,TRUE
2909,FMN008,30000,,,PMN008,1.8,KGS,0,1.8,,NR FORT MD TABLET FOIL,,0,FALSE,TRUE
2910,FMN008,30000,,,PMN009,300,NOS,2,306,,NR FORT MD TABLET BOX,,0,FALSE,TRUE
2911,FMN008,30000,,,PMP001,7.5,KGS,0,7.5,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
2912,FMN008,30000,,,PM2001,2,NOS,0,2,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2913,FMF024,30000,,,PMF030,1.8,KGS,0,1.8,,FOLIGAN PLUS TABLET FOIL,,0,FALSE,TRUE
2914,FMF024,30000,,,PMF031,300,NOS,2,306,,FOLIGAN PLUS TABLET BOX,,0,FALSE,TRUE
2915,FMF024,30000,,,PMP001,7.5,KGS,0,7.5,,PLAIN ALU FOIL ALU/ALU 105 MM,,0,FALSE,TRUE
2916,FMF024,30000,,,PM2001,2,NOS,0,2,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2917,FMA033,50000,,,PMP007,9,KGS,5,9.45,,PVC 89 MM,,0,FALSE,TRUE
2918,FMA033,50000,,,PMA044,4,KGS,5,4.2,,AMNA FORT CAPSULE FOIL,,0,FALSE,TRUE
2919,FMA033,50000,,,PMA043,1667,NOS,2,1700.34,,AMNA FORT CAPSULE BOX,,0,FALSE,TRUE
2920,FMA033,50000,,,PM2001,5,NOS,0,5,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2933,FMS033,105,,,PMS046,2.8,KGS,0,2.8,,SILDLYTE POWDER FOIL 105 GM,,0,FALSE,TRUE
2934,FMS033,105,,,PMS045,1005,NOS,0,1005,,SILDLYTE POWDER 105 GM BOX,,0,FALSE,TRUE
2935,FMS033,105,,,PM2001,9,NOS,0,9,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2939,FMZ015,30000,,,PMZ018,1000,NOS,5,1050,,ZUSTNUTRA-L-GLUTATHION 30 TABLET LABLE,,0,FALSE,TRUE
2940,FMZ015,30000,,,PM1016,1000,NOS,1,1010,,100 ML TABLET AMBER PET BOTTLE,,0,FALSE,TRUE
2941,FMZ015,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2950,FMK004,30000,,,PMK006,1000,NOS,5,1050,,KMAH CANADA-LABLE,,0,FALSE,TRUE
2951,FMK004,30000,,,PM1016,1000,NOS,1,1010,,100 ML TABLET AMBER PET BOTTLE,,0,FALSE,TRUE
2952,FMK004,30000,,,PM2001,4,NOS,0,4,,CORUGATED BOX 72X200 ML,,0,FALSE,TRUE
2953,FMK004,30000,,,PM3008,1000,NOS,1,1010,,38 MM BLACK CAP WITH WED ,,0,FALSE,TRUE
2954,FMM038,50000,,,PMP002,13.4,KGS,5,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0,FALSE,TRUE
2955,FMM038,50000,,,PMM053,4,KGS,5,4.2,,MULTI-SL CAPSULE FOIL,,0,FALSE,TRUE
