ID,itemCode,batchSize,weight,stageId,pmCode,qty,uom,loss,netQty,entdate,pmName,stageName,stat
2743,FMV019,50000,,,PMV025,500.00,NOS,2.00,510.00,,VITACORE C PLUS TABLET BOX,,0
2744,FMV019,50000,,,PMV024,8.50,KGS,0.00,8.50,,VITACORE C PLUS TABLET FOIL,,0
2745,FMV019,50000,,,PMA008,8.50,KGS,0.00,8.50,,ALLUMINIUM FOIL 120 MM,,0
2746,FMV019,50000,,,PMC024,5.00,NOS,0.00,5.00,,CORRUGATED BOX 100MLX108 BOTTLE,,0
2747,FMO018,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
2748,FMO018,50000,,,PMO010,4.00,KGS,5.00,4.20,,OLVITIN TABLET FOIL,,0
2749,FMO018,50000,,,PMO009,500.00,NOS,2.00,510.00,,OLVITIN TABLET BOX,,0
2750,FMO018,50000,,,PM2001,8.00,NOS,0.00,8.00,,CORUGATED BOX 72X200 ML,,0
2764,FMP023,50000,,,PMP001,12.50,KGS,0.00,12.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
2765,FMP023,50000,,,PMP047,3.00,KGS,0.00,3.00,,PNVIT TABLET FOIL,,0
2766,FMP023,50000,,,PMP046,250.00,NOS,2.00,255.00,,PNVIT TABLET BOX,,0
2767,FMP023,50000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
2768,FMP023,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2778,FMB018,50000,,,PMP003,12.50,KGS,5.00,13.13,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
2779,FMB018,50000,,,PMB015,3.50,KGS,5.00,3.67,,BIOMIN TABLET FOIL,,0
2780,FMB018,50000,,,PMB014,3334.00,NOS,2.00,3400.68,,BIOMIN TABLET BOX,,0
2781,FMB018,50000,,,PMC026,4.00,NOS,0.00,4.00,,CORRUGATED BOX TAB/CAP,,0
2782,FMB018,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2783,FML033,30000,,,PML043,1.80,KGS,0.00,1.80,,LACMIN TABLET FOIL,,0
2784,FML033,30000,,,PML044,300.00,NOS,2.00,306.00,,LACMIN TABLET BOX,,0
2785,FML033,30000,,,PMP001,7.50,KGS,0.00,7.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
2786,FML033,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
2787,FMD007,5000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2788,FMC052,10000,,,PMC089,1000.00,NOS,2.00,1020.00,,CLASSYGLO-II TABLET BOX,,0
2789,FMC052,10000,,,PMC088,0.80,KGS,0.00,0.80,,CLASSYGLO-II TABLET FOIL,,0
2790,FMC052,10000,,,PMP002,3.20,KGS,0.00,3.20,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
2791,FMC052,10000,,,PMC026,2.00,NOS,0.00,2.00,,CORRUGATED BOX TAB/CAP,,0
2792,FMS029,100,,,PM1015,1000.00,NOS,1.00,1010.00,,100 ML AMBER BRUT BOTTLE,,0
2793,FMS029,100,,,PMS035,1000.00,NOS,1.00,1010.00,,SILZYME SYRUP 100 ML BOX,,0
2794,FMS029,100,,,PMS036,1000.00,NOS,3.00,1030.00,,SILZYME SYRUP 100 ML LABLE,,0
2795,FMS029,100,,,PMS041,1000.00,NOS,2.00,1020.00,,SILICON PRINTED PP CAP25 MM,,0
2796,FMS029,100,,,PMC075,8.33,NOS,0.00,8.33,,CORRUGATED BOX 100 ML X120 BOTTLE,,0
2797,FMS029,100,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2798,FMS029,100,,,PMM012,1000.00,NOS,0.00,1000.00,,MUSSARING CAP 25 MM,,0
2799,FMF023,1000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2814,FML036,200,,,PML045,1000.00,NOS,1.00,1010.00,,LYPLEX SYRUP BOX,,0
2815,FML036,200,,,PML046,1000.00,NOS,5.00,1050.00,,LYPLEX SYRUP LABLE,,0
2816,FML036,200,,,PM2001,14.00,NOS,0.00,14.00,,CORUGATED BOX 72X200 ML,,0
2817,FML036,200,,,PM2002,1000.00,NOS,2.00,1020.00,,200 ML BRUT BOTTLE AMBER,,0
2818,FML036,200,,,PMP005,1000.00,NOS,3.00,1030.00,,PP CAP PLAIN 25 MM,,0
2819,FML036,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2820,FMB031,300,,,PMB031,1500.00,NOS,2.00,1530.00,,BLUPLEX-L SYRUP BOX,,0
2821,FMB031,300,,,PMB032,1500.00,NOS,6.00,1590.00,,BLUPLEX SYRUP LABLE,,0
2822,FMB031,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
2823,FMB031,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
2824,FMB031,300,,,PMC076,25.00,NOS,0.00,25.00,,CORROGATED BOX 200 ML X60 BOTTLE,,0
2825,FMB031,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
2826,FML034,50000,,,PMP003,12.50,KGS,5.00,13.13,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
2827,FML034,50000,,,PML051,3.50,KGS,5.00,3.67,,LEAFOVIT TABLET FOIL,,0
2828,FML034,50000,,,PML048,1667.00,NOS,2.00,1700.34,,LEAFOVIT TABLET BOX,,0
2829,FML034,50000,,,PMC026,4.00,NOS,0.00,4.00,,CORRUGATED BOX TAB/CAP,,0
2830,FML034,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2831,FML035,300,,,PML049,1500.00,NOS,2.00,1530.00,,L-CARNOLYF SYRUP BOX,,0
2832,FML035,300,,,PML050,1500.00,NOS,5.00,1575.00,,L-CARNOLYF SYRUP LABLE,,0
2833,FML035,300,,,PMP005,1500.00,NOS,2.00,1530.00,,PP CAP PLAIN 25 MM,,0
2834,FML035,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
2835,FML035,300,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2836,FML035,300,,,PM2002,1500.00,NOS,3.00,1545.00,,200 ML BRUT BOTTLE AMBER,,0
2837,FMA034,50000,,,PM2001,1.00,NOS,0.00,1.00,,CORUGATED BOX 72X200 ML,,0
2838,FMZ032,50000,,,PM2001,1.00,NOS,0.00,1.00,,CORUGATED BOX 72X200 ML,,0
2839,FMZ033,50000,,,PM2001,1.00,NOS,0.00,1.00,,CORUGATED BOX 72X200 ML,,0
2840,FMV017,30000,,,PMV020,1.80,KGS,0.00,1.80,,VITAMAX-B12 TABLET FOIL,,0
2841,FMV017,30000,,,PMV021,3000.00,NOS,2.00,3060.00,,VITAMAX-B12 TABLET BOX,,0
2842,FMV017,30000,,,PMP001,7.50,KGS,0.00,7.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
2843,FMV017,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
2844,FMA031,300,,,PMA040,1500.00,NOS,2.00,1530.00,,AMINORUM SYRUP BOX,,0
2845,FMA031,300,,,PMA039,1500.00,NOS,5.00,1575.00,,AMINORUM SYRUP LABLE,,0
2846,FMA031,300,,,PMP005,1500.00,NOS,2.00,1530.00,,PP CAP PLAIN 25 MM,,0
2847,FMA031,300,,,PMC076,25.00,NOS,0.00,25.00,,CORROGATED BOX 200 ML X60 BOTTLE,,0
2848,FMA031,300,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2849,FMA031,300,,,PM2002,1500.00,NOS,3.00,1545.00,,200 ML BRUT BOTTLE AMBER,,0
2858,FME005,200,,,PME008,1000.00,NOS,2.00,1020.00,,EPROT GOLD POWDER LABLE,,0
2859,FME005,200,,,PM3007,1000.00,NOS,2.00,1020.00,,307 JAR 200 GM POWDER,,0
2860,FME005,200,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2879,FMA008,60000,,,PM1014,500.00,NOS,0.00,500.00,,175 ML COBALT BLUE PET BOTTLE,,0
2880,FMA008,60000,,,PM3008,500.00,NOS,0.00,500.00,,38 MM BLACK CAP WITH WED ,,0
2881,FMA008,60000,,,PMS015,500.00,NOS,0.00,500.00,,SILIKA GEL,,0
2882,FMB032,45000,,,PMH011,500.00,NOS,1.00,505.00,,HDPE CONTAINER 150CC/38MM NEK,,0
2883,FMB032,45000,,,PM3003,500.00,NOS,1.00,505.00,,38 MM CT CAPS,,0
2884,FMB032,45000,,,PMS015,500.00,NOS,1.00,505.00,,SILIKA GEL,,0
2885,FMS037,100,,,PM1015,1000.00,NOS,1.00,1010.00,,100 ML AMBER BRUT BOTTLE,,0
2886,FMS037,100,,,PMS053,1000.00,NOS,1.00,1010.00,,SILVITA C SYRUP 100 ML BOX,,0
2887,FMS037,100,,,PMS051,1000.00,NOS,3.00,1030.00,,SILVITA C SYRUP 100ML LABLE,,0
2888,FMS037,100,,,PMP005,1000.00,NOS,2.00,1020.00,,PP CAP PLAIN 25 MM,,0
2889,FMS037,100,,,PMC075,8.33,NOS,0.00,8.33,,CORRUGATED BOX 100 ML X120 BOTTLE,,0
2890,FMS037,100,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
2891,FMS037,100,,,PMM012,1000.00,NOS,0.00,1000.00,,MUSSARING CAP 25 MM,,0
2892,FMS036,300,,,PMS054,1500.00,NOS,2.00,1530.00,,SILVITA C SYRUP 200 ML BOX,,0
2893,FMS036,300,,,PMS052,1500.00,NOS,6.00,1590.00,,SILVITA C SYRUP 200 ML LABLE,,0
2894,FMS036,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
2895,FMS036,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
2896,FMS036,300,,,PMC076,25.00,NOS,0.00,25.00,,CORROGATED BOX 200 ML X60 BOTTLE,,0
2897,FMS036,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
2898,FMB023,60000,,,PM1014,500.00,NOS,0.67,503.35,,175 ML COBALT BLUE PET BOTTLE,,0
2899,FMB023,60000,,,PM3003,500.00,NOS,0.67,503.35,,38 MM CT CAPS,,0
2900,FMB023,60000,,,PMS015,500.00,NOS,0.67,503.35,,SILIKA GEL,,0
2905,FMH011,30000,,,PMH012,1000.00,NOS,5.00,1050.00,,HAIRFIX TABLET LABLE,,0
2906,FMH011,30000,,,PM1016,1000.00,NOS,1.00,1010.00,,100 ML TABLET AMBER PET BOTTLE,,0
2907,FMH011,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
2908,FMH011,30000,,,PM3006,1000.00,NOS,1.00,1010.00,,38 MM CRC BLACK CAP,,0
2909,FMN008,30000,,,PMN008,1.80,KGS,0.00,1.80,,NR FORT MD TABLET FOIL,,0
2910,FMN008,30000,,,PMN009,300.00,NOS,2.00,306.00,,NR FORT MD TABLET BOX,,0
2911,FMN008,30000,,,PMP001,7.50,KGS,0.00,7.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
2912,FMN008,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
2913,FMF024,30000,,,PMF030,1.80,KGS,0.00,1.80,,FOLIGAN PLUS TABLET FOIL,,0
2914,FMF024,30000,,,PMF031,300.00,NOS,2.00,306.00,,FOLIGAN PLUS TABLET BOX,,0
2915,FMF024,30000,,,PMP001,7.50,KGS,0.00,7.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
2916,FMF024,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
2917,FMA033,50000,,,PMP007,9.00,KGS,5.00,9.45,,PVC 89 MM,,0
2918,FMA033,50000,,,PMA044,4.00,KGS,5.00,4.20,,AMNA FORT CAPSULE FOIL,,0
2919,FMA033,50000,,,PMA043,1667.00,NOS,2.00,1700.34,,AMNA FORT CAPSULE BOX,,0
2920,FMA033,50000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
2933,FMS033,105,,,PMS046,2.80,KGS,0.00,2.80,,SILDLYTE POWDER FOIL 105 GM,,0
2934,FMS033,105,,,PMS045,1005.00,NOS,0.00,1005.00,,SILDLYTE POWDER 105 GM BOX,,0
2935,FMS033,105,,,PM2001,9.00,NOS,0.00,9.00,,CORUGATED BOX 72X200 ML,,0
2939,FMZ015,30000,,,PMZ018,1000.00,NOS,5.00,1050.00,,ZUSTNUTRA-L-GLUTATHION 30 TABLET LABLE,,0
2940,FMZ015,30000,,,PM1016,1000.00,NOS,1.00,1010.00,,100 ML TABLET AMBER PET BOTTLE,,0
2941,FMZ015,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
2950,FMK004,30000,,,PMK006,1000.00,NOS,5.00,1050.00,,KMAH CANADA-LABLE,,0
2951,FMK004,30000,,,PM1016,1000.00,NOS,1.00,1010.00,,100 ML TABLET AMBER PET BOTTLE,,0
2952,FMK004,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
2953,FMK004,30000,,,PM3008,1000.00,NOS,1.00,1010.00,,38 MM BLACK CAP WITH WED ,,0
2954,FMM038,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
2955,FMM038,50000,,,PMM053,4.00,KGS,5.00,4.20,,MULTI-SL CAPSULE FOIL,,0
2956,FMM038,50000,,,PMM054,500.00,NOS,2.00,510.00,,MULTI-SL CAPSULE BOX,,0
2965,FMK007,60000,,,PMZ012,500.00,NOS,5.00,525.00,,ZUST NUTRA ASHWAGANDHA CAPSULE LABLE,,0
2966,FMK007,60000,,,PM1006,500.00,NOS,2.00,510.00,,150 ML AMBER TABLET BOTTLE,,0
2967,FMK007,60000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
2968,FMK005,30000,,,PMH012,300.00,NOS,5.00,315.00,,HAIRFIX TABLET LABLE,,0
2969,FMK005,30000,,,PM1016,300.00,NOS,1.00,303.00,,100 ML TABLET AMBER PET BOTTLE,,0
2970,FMK005,30000,,,PM2001,2.00,NOS,0.00,2.00,,CORUGATED BOX 72X200 ML,,0
2971,FMK005,30000,,,PM3006,300.00,NOS,1.00,303.00,,38 MM CRC BLACK CAP,,0
2972,FMK006,180000,,,PMZ012,1000.00,NOS,5.00,1050.00,,ZUST NUTRA ASHWAGANDHA CAPSULE LABLE,,0
2973,FMK006,180000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
2974,FMK006,180000,,,PM2001,10.00,NOS,0.00,10.00,,CORUGATED BOX 72X200 ML,,0
2975,FMK008,50000,,,PMZ012,500.00,NOS,5.00,525.00,,ZUST NUTRA ASHWAGANDHA CAPSULE LABLE,,0
2976,FMK008,50000,,,PM1006,500.00,NOS,2.00,510.00,,150 ML AMBER TABLET BOTTLE,,0
2977,FMK008,50000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
2996,FMR016,105,,,PMR028,2.80,KGS,0.00,2.80,,ROMBILYTE POWDER  FOIL 105 GM,,0
2997,FMR016,105,,,PMR027,1005.00,NOS,0.00,1005.00,,ROMBILYTE POWDER 105 GM BOX,,0
2998,FMR016,105,,,PM2001,9.00,NOS,0.00,9.00,,CORUGATED BOX 72X200 ML,,0
2999,FMR017,210,,,PMR031,5.00,KGS,0.00,5.00,,ROMBILYTE POWDER FOIL  210 GM.,,0
3000,FMR017,210,,,PMR026,1005.00,NOS,0.00,1005.00,,ROMBILYTE POWDER 210 GM BOX,,0
3001,FMR017,210,,,PM2001,13.00,NOS,0.00,13.00,,CORUGATED BOX 72X200 ML,,0
3002,FMR018,350,,,PMR030,22.00,KGS,0.00,22.00,,ROMBILYTE POWDER FOIL 35 GM,,0
3003,FMR018,350,,,PMR029,1050.00,NOS,0.00,1050.00,,ROMBILYTE POWDER 35 GM BOX,,0
3004,FMR018,350,,,PMC091,23.00,NOS,0.00,23.00,,CORRUGATED BOX 35 GM X45 BOX,,0
3005,FMS032,210,,,PMS049,5.00,KGS,0.00,5.00,,SILDLYTE POWDER FOIL 210 GM,,0
3006,FMS032,210,,,PMS044,1005.00,NOS,0.00,1005.00,,SILDLYTE POWDER 210 GM BOX,,0
3007,FMS032,210,,,PM2001,13.00,NOS,0.00,13.00,,CORUGATED BOX 72X200 ML,,0
3008,FMS034,350,,,PMS047,22.00,KGS,0.00,22.00,,SILDLYTE POWDER FOIL 35 GM,,0
3009,FMS034,350,,,PMS048,1050.00,NOS,0.00,1050.00,,SILDLYTE POWDER 35 GM BOX,,0
3010,FMS034,350,,,PMC091,23.00,NOS,0.00,23.00,,CORRUGATED BOX 35 GM X45 BOX,,0
3011,FMF001,100,,,PM1018,2.70,KGS,0.00,2.70,,220 MM PLAIN FOIL (105 GM POWDER),,0
3012,FMF001,100,,,PMF001,1000.00,NOS,0.00,1000.00,,FRESHNET POWDER PRINTED BOX,,0
3013,FMF001,100,,,PM2001,6.00,NOS,0.00,6.00,,CORUGATED BOX 72X200 ML,,0
3014,FML037,210,,,PM2013,5.00,KGS,0.00,5.00,,270 MM PLAIN FOIL FOR 200 GM POUCH,,0
3015,FML037,210,,,PML052,1000.00,NOS,0.00,1000.00,,LAFRESH POWDER BOX,,0
3016,FML037,210,,,PM2001,13.00,NOS,0.00,13.00,,CORUGATED BOX 72X200 ML,,0
3017,FMA027,200,,,PM3007,1000.00,NOS,2.00,1020.00,,307 JAR 200 GM POWDER,,0
3018,FMA027,200,,,PM2013,5.00,KGS,0.00,5.00,,270 MM PLAIN FOIL FOR 200 GM POUCH,,0
3019,FMA027,200,,,PMA034,1000.00,NOS,5.00,1050.00,,APSON PROTEIN POWDER LABLE,,0
3020,FMK001,200,,,PM3007,1000.00,NOS,2.00,1020.00,,307 JAR 200 GM POWDER,,0
3021,FMK001,200,,,PM2013,5.00,KGS,0.00,5.00,,270 MM PLAIN FOIL FOR 200 GM POUCH,,0
3022,FMK001,200,,,PMK001,1000.00,NOS,5.00,1050.00,,KALPROT-XT POWDER,,0
3023,FMH004,210,,,PM2013,5.00,KGS,0.00,5.00,,270 MM PLAIN FOIL FOR 200 GM POUCH,,0
3024,FMH004,210,,,PMH006,1000.00,NOS,0.00,1000.00,,HILFRESH  POWDER BOX,,0
3025,FMH004,210,,,PM2001,13.00,NOS,0.00,13.00,,CORUGATED BOX 72X200 ML,,0
3029,FMH012,50000,,,PMP001,12.50,KGS,0.00,12.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
3030,FMH012,50000,,,PMH022,3.00,KGS,0.00,3.00,,HAIRSPUR FORTE TABLET FOIL,,0
3031,FMH012,50000,,,PMH023,1666.00,NOS,2.00,1699.32,,HAIRSPUR FORTE TABLET BOX,,0
3032,FMH012,50000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
3033,FMH012,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
3034,FMC053,100,,,PM1015,1000.00,NOS,1.00,1010.00,,100 ML AMBER BRUT BOTTLE,,0
3035,FMC053,100,,,PMC093,1000.00,NOS,1.00,1010.00,,CYNEF SYRUP BOX,,0
3036,FMC053,100,,,PMC092,1000.00,NOS,3.00,1030.00,,CYNEF SYRUP LABLE,,0
3037,FMC053,100,,,PMP005,1000.00,NOS,2.00,1020.00,,PP CAP PLAIN 25 MM,,0
3038,FMC053,100,,,PMC075,8.33,NOS,0.00,8.33,,CORRUGATED BOX 100 ML X120 BOTTLE,,0
3039,FMC053,100,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
3040,FMC053,100,,,PMM012,1000.00,NOS,0.00,1000.00,,MUSSARING CAP 25 MM,,0
3041,FMS038,300,,,PMS056,1500.00,NOS,2.00,1530.00,,SPZYME SYRUP BOX,,0
3042,FMS038,300,,,PMS055,1500.00,NOS,6.00,1590.00,,SPZYME SYRUP LABLE,,0
3043,FMS038,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
3044,FMS038,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
3045,FMS038,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
3046,FMS038,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
3047,FMU010,300,,,PMU011,1500.00,NOS,2.00,1530.00,,UNIZYME LIQUID BOX,,0
3048,FMU010,300,,,PMU010,1500.00,NOS,6.00,1590.00,,UNIZYME LIQUID LABLE,,0
3049,FMU010,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
3050,FMU010,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
3051,FMU010,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
3052,FMU010,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
3053,FMM040,300,,,PMM058,1500.00,NOS,2.00,1530.00,,MULTI-SL SYRUP BOX,,0
3054,FMM040,300,,,PMM057,1500.00,NOS,6.00,1590.00,,MULTI-SL SYRUP LABLE,,0
3055,FMM040,300,,,PMP005,1500.00,NOS,3.00,1545.00,,PP CAP PLAIN 25 MM,,0
3056,FMM040,300,,,PMM012,1500.00,NOS,1.00,1515.00,,MUSSARING CAP 25 MM,,0
3057,FMM040,300,,,PM2001,21.00,NOS,0.00,21.00,,CORUGATED BOX 72X200 ML,,0
3058,FMM040,300,,,PM2002,1500.00,NOS,1.00,1515.00,,200 ML BRUT BOTTLE AMBER,,0
3059,FMM039,50000,,,PMP003,18.40,KGS,5.00,19.32,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
3060,FMM039,50000,,,PMM055,5.00,KGS,5.00,5.25,,MEGGUT CAPSULE FOIL,,0
3061,FMM039,50000,,,PMM056,500.00,NOS,2.00,510.00,,MEGGUT CAPSULE BOX,,0
3062,FMM039,50000,,,PMC026,8.00,NOS,0.00,8.00,,CORRUGATED BOX TAB/CAP,,0
3063,FMC054,50000,,,PMP003,14.00,KGS,5.00,14.70,,PLAIN ALU FOIL ALU/ALU 135 MM,,0
3064,FMC054,50000,,,PMC094,4.50,KGS,5.00,4.72,,CANEVIT TABLET FOIL,,0
3065,FMC054,50000,,,PMC095,140.00,NOS,1.00,141.40,,CANEVIT TABLET BOX,,0
3066,FMC054,50000,,,PM2001,5.00,NOS,0.00,5.00,,CORUGATED BOX 72X200 ML,,0
3067,FMC054,50000,,,PMB006,1.00,NOS,0.00,1.00,,BOPP ROLL,,0
3068,FMV020,50000,,,PMP002,13.40,KGS,5.00,14.07,,PLAIN ALU FOIL ALU/ALU 125 MM,,0
3069,FMV020,50000,,,PMV026,4.00,KGS,5.00,4.20,,VEVIT CAPSULE FOIL,,0
3070,FMV020,50000,,,PMV027,500.00,NOS,2.00,510.00,,VEVIT CAPSULE BOX,,0
3071,FMV020,50000,,,PM2001,10.00,NOS,0.00,10.00,,CORUGATED BOX 72X200 ML,,0
3072,FMS035,300,,,PMT005,167.00,NOS,2.00,170.34,,TRAY FOR 200 ML/9BOTTLE,,0
3073,FMS035,300,,,PMS050,1500.00,NOS,6.00,1590.00,,SILDLYTE SYRUP SHRINK LABLE,,0
3074,FMS035,300,,,PM2012,1500.00,NOS,3.00,1545.00,,200 ML CLEAR BOTTLE,,0
3075,FMS035,300,,,PMC090,21.00,NOS,0.00,21.00,,CORRUCATED BOX 200 ML X 72 BOTTLE SHRINK,,0
3076,FMS035,300,,,PMP049,170.00,NOS,1.00,171.70,,PVC SHRINK FILM FOR ORANGE SYRUP,,0
3077,FMR019,300,,,PMT005,167.00,NOS,2.00,170.34,,TRAY FOR 200 ML/9BOTTLE,,0
3078,FMR019,300,,,PMR032,1500.00,NOS,6.00,1590.00,,ROMBILYTE SYRUP SHRINK LABLE,,0
3079,FMR019,300,,,PM2012,1500.00,NOS,3.00,1545.00,,200 ML CLEAR BOTTLE,,0
3080,FMR019,300,,,PMC090,21.00,NOS,0.00,21.00,,CORRUCATED BOX 200 ML X 72 BOTTLE SHRINK,,0
3081,FMR019,300,,,PMP049,170.00,NOS,1.00,171.70,,PVC SHRINK FILM FOR ORANGE SYRUP,,0
3082,FMF006,50000,,,PMP001,12.50,KGS,0.00,12.50,,PLAIN ALU FOIL ALU/ALU 105 MM,,0
3083,FMH013,300,,,PMH029,2000.00,NOS,2.00,2040.00,,HEMLYF LIQUID BOX,,0
3084,FMH013,300,,,PMH028,2000.00,NOS,6.00,2120.00,,HEMLYF LIQUID LABLE,,0
3085,FMH013,300,,,PMP005,2000.00,NOS,3.00,2060.00,,PP CAP PLAIN 25 MM,,0
3086,FMH013,300,,,PMM012,2000.00,NOS,1.00,2020.00,,MUSSARING CAP 25 MM,,0
3087,FMH013,300,,,PMC075,25.00,NOS,0.00,25.00,,CORRUGATED BOX 100 ML X120 BOTTLE,,0
3088,FMH013,300,,,PM1019,2000.00,NOS,1.00,2020.00,,150 ML AMBER PERASHUT BOTTLE,,0
3099,FMM035,30000,,,PMM049,1000.00,NOS,5.00,1050.00,,MYZINC-AO TABLET30 TABLET LABLE,,0
3100,FMM035,30000,,,PM1016,1000.00,NOS,1.00,1010.00,,100 ML TABLET AMBER PET BOTTLE,,0
3101,FMM035,30000,,,PM2001,4.00,NOS,0.00,4.00,,CORUGATED BOX 72X200 ML,,0
3102,FMM035,30000,,,PMM047,1000.00,NOS,1.00,1010.00,,MYZINC-AO TABLET 30 TABLET BOX,,0
3103,FMM035,30000,,,PM3004,1000.00,NOS,1.00,1010.00,,38 MM FTOP CAP &WED,,0
3104,FMM034,60000,,,PMM050,1000.00,NOS,5.00,1050.00,,MYZINC-AO TABLET 60 TABLET LABLE,,0
3105,FMM034,60000,,,PM1006,1000.00,NOS,2.00,1020.00,,150 ML AMBER TABLET BOTTLE,,0
3106,FMM034,60000,,,PM2001,6.00,NOS,0.00,6.00,,CORUGATED BOX 72X200 ML,,0
3107,FMM034,60000,,,PMM048,1000.00,NOS,1.00,1010.00,,MYZINC-AO TABLET 60 TABLET BOX,,0
3108,FMM034,60000,,,PM3004,1000.00,NOS,0.00,1000.00,,38 MM FTOP CAP &WED,,0
3109,FMP001,200,,,PM3007,1000.00,NOS,2.00,1020.00,,307 JAR 200 GM POWDER,,0
3110,FMP001,200,,,PM2013,5.00,NOS,0.00,5.00,,270 MM PLAIN FOIL FOR 200 GM POUCH,,0
3111,FMP001,200,,,PMP048,1000.00,NOS,1.00,1010.00,,PRONET POWDER LABLE,,0
3112,FML038,5000,,,PML054,500.00,NOS,2.00,510.00,,L-ARGIGAN SACHET BOX,,0
3113,FML038,5000,,,PML053,12.50,KGS,0.00,12.50,,L-ARGIGAN SACHET FOIL,,0
3114,FML038,5000,,,PMC026,5.00,NOS,0.00,5.00,,CORRUGATED BOX TAB/CAP,,0
3115,FMS039,50000,,,PMI012,333.00,NOS,2.00,339.66,,IMMUNO-C PLUS TABLET BOX,,0
3116,FMS039,50000,,,PMI011,11.00,KGS,0.00,11.00,,IMMUNO-C PLUS TABLET FOIL,,0
3117,FMS039,50000,,,PMA008,11.00,KGS,0.00,11.00,,ALLUMINIUM FOIL 120 MM,,0
